7.010000e-01 1.432463e-02
8.000000e-01 9.297594e-02
9.000000e-01 5.102139e-01
9.250000e-01 7.318536e-01
1.000000e-00 1.763520e+00
1.100000e+00 3.848553e+00
1.200000e+00 6.419621e+00
1.300000e+00 9.254581e+00
1.400000e+00 1.224470e+01

