0.7158536585365853 0.016415993655051458
0.7371951219512195 0.029013185841013464
0.749390243902439 0.04286087853632825
0.7722560975609756 0.07818613967155072
0.7920731707317072 0.12175762921378543
0.8179878048780488 0.20413791002261586
0.8378048780487805 0.28911372034808996
0.8774390243902439 0.5443495429298759
0.9155487804878049 0.8749530166139234
0.9429878048780488 1.17551725302813
0.9978658536585365 1.929728376711328
1.0374999999999999 2.56543080511115
1.0756097560975608 3.269669203680782
1.1015243902439025 3.7501254970083346
1.1503048780487803 4.779575353611993
1.2051829268292682 5.964479072030089
1.2753048780487806 7.52204414504846
1.3210365853658534 8.627358849088788
1.3682926829268292 9.68856689000966
